order_id,customer_id,order_date,city,courier_partner,promised_date,delivery_date,order_status
O766,C349,11/11/2025 0:00,Pune,QuickShip,11/14/2025 0:00,11/17/2025 0:00,Delivered
O767,C63,11/4/2025 0:00,Mumbai,QuickShip,11/6/2025 0:00,11/7/2025 0:00,Delivered
O768,C310,12/26/2025 0:00,Mumbai,FastEx,12/28/2025 0:00,12/28/2025 0:00,Delivered
O769,C373,10/6/2025 0:00,Indore,ShipNow,10/9/2025 0:00,10/11/2025 0:00,Cancelled
O770,C243,12/7/2025 0:00,Nagpur,QuickShip,12/10/2025 0:00,12/13/2025 0:00,Cancelled
O771,C366,10/18/2025 0:00,Pune,QuickShip,10/20/2025 0:00,10/22/2025 0:00,Delivered
O772,C330,12/12/2025 0:00,Indore,FastEx,12/16/2025 0:00,12/17/2025 0:00,Delivered
O773,C107,10/29/2025 0:00,Mumbai,QuickShip,10/31/2025 0:00,11/2/2025 0:00,Delivered
O774,C226,12/16/2025 0:00,Mumbai,QuickShip,12/19/2025 0:00,12/20/2025 0:00,Delivered
O775,C313,11/28/2025 0:00,Nagpur,FastEx,12/2/2025 0:00,12/3/2025 0:00,Delivered
O776,C218,11/16/2025 0:00,Nagpur,FastEx,11/19/2025 0:00,11/20/2025 0:00,Delivered
O777,C241,10/17/2025 0:00,Nagpur,ShipNow,10/20/2025 0:00,10/21/2025 0:00,Delivered
O778,C259,10/22/2025 0:00,Indore,FastEx,10/26/2025 0:00,10/26/2025 0:00,Delivered
O779,C376,12/7/2025 0:00,Mumbai,FastEx,12/10/2025 0:00,12/12/2025 0:00,Delivered
O780,C262,12/8/2025 0:00,Mumbai,QuickShip,12/11/2025 0:00,12/13/2025 0:00,Cancelled
O781,C5,11/6/2025 0:00,Nagpur,ShipNow,11/9/2025 0:00,11/10/2025 0:00,Delivered
O782,C261,11/18/2025 0:00,Pune,FastEx,11/21/2025 0:00,11/21/2025 0:00,Delivered
O783,C54,10/13/2025 0:00,Nagpur,QuickShip,10/16/2025 0:00,10/20/2025 0:00,RTO
O784,C47,11/3/2025 0:00,Indore,FastEx,11/6/2025 0:00,11/9/2025 0:00,Delivered
O785,C215,12/25/2025 0:00,Nagpur,FastEx,12/28/2025 0:00,12/30/2025 0:00,Delivered
O786,C177,11/22/2025 0:00,Nagpur,FastEx,11/25/2025 0:00,11/27/2025 0:00,Delivered
O787,C9,12/26/2025 0:00,Indore,ShipNow,12/29/2025 0:00,12/29/2025 0:00,Delivered
O788,C99,11/20/2025 0:00,Nagpur,FastEx,11/22/2025 0:00,11/24/2025 0:00,Delivered
O789,C20,10/3/2025 0:00,Mumbai,FastEx,10/5/2025 0:00,10/5/2025 0:00,Cancelled
O790,C378,11/11/2025 0:00,Pune,QuickShip,11/14/2025 0:00,11/17/2025 0:00,Delivered
O791,C241,11/1/2025 0:00,Nagpur,ShipNow,11/3/2025 0:00,11/4/2025 0:00,Delivered
O792,C61,11/20/2025 0:00,Indore,FastEx,11/24/2025 0:00,11/25/2025 0:00,Delivered
O793,C379,12/24/2025 0:00,Pune,QuickShip,12/26/2025 0:00,12/28/2025 0:00,Delivered
O794,C178,11/15/2025 0:00,Indore,FastEx,11/18/2025 0:00,11/19/2025 0:00,Delivered
O795,C338,10/21/2025 0:00,Pune,QuickShip,10/24/2025 0:00,10/26/2025 0:00,Delivered
O796,C62,11/13/2025 0:00,Pune,QuickShip,11/15/2025 0:00,11/18/2025 0:00,Cancelled
O797,C145,10/11/2025 0:00,Nagpur,QuickShip,10/14/2025 0:00,10/18/2025 0:00,RTO
O798,C216,12/7/2025 0:00,Mumbai,FastEx,12/11/2025 0:00,12/13/2025 0:00,Delivered
O799,C3,10/1/2025 0:00,Nagpur,FastEx,10/5/2025 0:00,10/8/2025 0:00,Delivered
O800,C160,12/2/2025 0:00,Indore,FastEx,12/5/2025 0:00,12/7/2025 0:00,Delivered
O801,C227,10/24/2025 0:00,Indore,FastEx,10/28/2025 0:00,10/31/2025 0:00,Delivered
O802,C269,10/13/2025 0:00,Pune,FastEx,10/17/2025 0:00,10/19/2025 0:00,Delivered
O803,C120,10/11/2025 0:00,Pune,ShipNow,10/13/2025 0:00,10/13/2025 0:00,Delivered
O804,C381,11/20/2025 0:00,Mumbai,ShipNow,11/24/2025 0:00,11/26/2025 0:00,Delivered
O805,C89,10/17/2025 0:00,Nagpur,ShipNow,10/19/2025 0:00,10/22/2025 0:00,Delivered
O806,C329,12/21/2025 0:00,Indore,ShipNow,12/24/2025 0:00,12/26/2025 0:00,Delivered
O807,C68,12/25/2025 0:00,Pune,QuickShip,12/27/2025 0:00,12/29/2025 0:00,Delivered
O808,C398,10/24/2025 0:00,Mumbai,QuickShip,10/27/2025 0:00,10/31/2025 0:00,RTO
O809,C357,10/19/2025 0:00,Indore,FastEx,10/22/2025 0:00,10/24/2025 0:00,Delivered
O810,C98,11/6/2025 0:00,Pune,QuickShip,11/9/2025 0:00,11/13/2025 0:00,RTO
O811,C267,12/24/2025 0:00,Indore,QuickShip,12/27/2025 0:00,12/31/2025 0:00,RTO
O812,C105,10/8/2025 0:00,Mumbai,QuickShip,10/11/2025 0:00,10/13/2025 0:00,Delivered
O813,C323,10/28/2025 0:00,Mumbai,ShipNow,10/30/2025 0:00,10/31/2025 0:00,Cancelled
O814,C123,10/5/2025 0:00,Indore,FastEx,10/8/2025 0:00,10/10/2025 0:00,Delivered
O815,C29,10/17/2025 0:00,Nagpur,FastEx,10/21/2025 0:00,10/23/2025 0:00,Delivered
O816,C137,11/5/2025 0:00,Indore,ShipNow,11/9/2025 0:00,11/11/2025 0:00,Cancelled
O817,C195,10/19/2025 0:00,Pune,FastEx,10/22/2025 0:00,10/22/2025 0:00,Delivered
O818,C226,12/3/2025 0:00,Nagpur,QuickShip,12/7/2025 0:00,12/11/2025 0:00,RTO
O819,C332,10/11/2025 0:00,Pune,ShipNow,10/13/2025 0:00,10/14/2025 0:00,Delivered
O820,C170,11/23/2025 0:00,Indore,QuickShip,11/25/2025 0:00,11/27/2025 0:00,Delivered
O821,C9,11/14/2025 0:00,Nagpur,QuickShip,11/17/2025 0:00,11/21/2025 0:00,RTO
O822,C40,11/16/2025 0:00,Pune,FastEx,11/19/2025 0:00,11/19/2025 0:00,Delivered
O823,C25,10/12/2025 0:00,Indore,FastEx,10/15/2025 0:00,10/16/2025 0:00,Delivered
O824,C261,10/21/2025 0:00,Indore,ShipNow,10/25/2025 0:00,10/26/2025 0:00,Delivered
O825,C395,10/11/2025 0:00,Nagpur,QuickShip,10/15/2025 0:00,10/18/2025 0:00,Delivered
O826,C226,10/5/2025 0:00,Indore,QuickShip,10/7/2025 0:00,10/11/2025 0:00,RTO
O827,C124,12/20/2025 0:00,Mumbai,FastEx,12/24/2025 0:00,12/26/2025 0:00,Delivered
O828,C38,11/25/2025 0:00,Pune,FastEx,11/27/2025 0:00,11/28/2025 0:00,Delivered
O829,C328,10/20/2025 0:00,Pune,ShipNow,10/24/2025 0:00,10/26/2025 0:00,Delivered
O830,C251,11/10/2025 0:00,Indore,FastEx,11/12/2025 0:00,11/15/2025 0:00,Delivered
O831,C389,11/15/2025 0:00,Indore,QuickShip,11/18/2025 0:00,11/22/2025 0:00,RTO
O832,C176,10/12/2025 0:00,Mumbai,FastEx,10/16/2025 0:00,10/17/2025 0:00,Cancelled
O833,C90,12/9/2025 0:00,Nagpur,QuickShip,12/11/2025 0:00,12/15/2025 0:00,RTO
O834,C37,10/17/2025 0:00,Indore,ShipNow,10/21/2025 0:00,10/21/2025 0:00,Cancelled
O835,C316,10/19/2025 0:00,Indore,QuickShip,10/22/2025 0:00,10/25/2025 0:00,Delivered
O836,C176,10/26/2025 0:00,Indore,FastEx,10/28/2025 0:00,10/28/2025 0:00,Delivered
O837,C284,11/17/2025 0:00,Indore,QuickShip,11/21/2025 0:00,11/23/2025 0:00,Delivered
O838,C81,11/21/2025 0:00,Pune,ShipNow,11/25/2025 0:00,11/26/2025 0:00,Delivered
O839,C114,12/9/2025 0:00,Indore,QuickShip,12/12/2025 0:00,12/16/2025 0:00,RTO
O840,C40,11/24/2025 0:00,Pune,ShipNow,11/27/2025 0:00,11/29/2025 0:00,Delivered
O841,C301,12/14/2025 0:00,Indore,QuickShip,12/16/2025 0:00,12/20/2025 0:00,RTO
O842,C224,11/2/2025 0:00,Nagpur,ShipNow,11/6/2025 0:00,11/6/2025 0:00,Delivered
O843,C318,12/1/2025 0:00,Mumbai,QuickShip,12/5/2025 0:00,12/7/2025 0:00,Delivered
O844,C349,12/27/2025 0:00,Nagpur,FastEx,12/30/2025 0:00,12/31/2025 0:00,Delivered
O845,C115,10/23/2025 0:00,Indore,FastEx,10/26/2025 0:00,10/27/2025 0:00,Delivered
O846,C186,10/15/2025 0:00,Indore,FastEx,10/17/2025 0:00,10/20/2025 0:00,Delivered
O847,C323,10/27/2025 0:00,Indore,ShipNow,10/31/2025 0:00,11/2/2025 0:00,Delivered
O848,C56,12/14/2025 0:00,Nagpur,ShipNow,12/18/2025 0:00,12/18/2025 0:00,Delivered
O849,C40,12/3/2025 0:00,Indore,QuickShip,12/5/2025 0:00,12/7/2025 0:00,Delivered
O850,C354,12/20/2025 0:00,Nagpur,FastEx,12/22/2025 0:00,12/24/2025 0:00,Delivered
O851,C40,11/20/2025 0:00,Pune,FastEx,11/23/2025 0:00,11/25/2025 0:00,Delivered
O852,C347,11/22/2025 0:00,Mumbai,ShipNow,11/25/2025 0:00,11/25/2025 0:00,Delivered
O853,C237,12/17/2025 0:00,Mumbai,QuickShip,12/19/2025 0:00,12/22/2025 0:00,Delivered
O854,C289,12/21/2025 0:00,Nagpur,FastEx,12/23/2025 0:00,12/26/2025 0:00,Delivered
O855,C262,11/20/2025 0:00,Pune,QuickShip,11/24/2025 0:00,11/26/2025 0:00,Delivered
O856,C216,11/16/2025 0:00,Nagpur,FastEx,11/18/2025 0:00,11/19/2025 0:00,Delivered
O857,C147,10/4/2025 0:00,Pune,FastEx,10/6/2025 0:00,10/7/2025 0:00,Cancelled
O858,C336,10/7/2025 0:00,Indore,QuickShip,10/11/2025 0:00,10/13/2025 0:00,Delivered
O859,C168,11/4/2025 0:00,Pune,FastEx,11/6/2025 0:00,11/8/2025 0:00,Delivered
O860,C92,11/17/2025 0:00,Pune,ShipNow,11/20/2025 0:00,11/20/2025 0:00,Cancelled
O861,C353,12/12/2025 0:00,Pune,FastEx,12/15/2025 0:00,12/15/2025 0:00,Delivered
O862,C59,12/11/2025 0:00,Mumbai,FastEx,12/15/2025 0:00,12/15/2025 0:00,Delivered
O863,C59,11/14/2025 0:00,Pune,FastEx,11/16/2025 0:00,11/17/2025 0:00,Cancelled
O864,C304,12/20/2025 0:00,Indore,ShipNow,12/23/2025 0:00,12/25/2025 0:00,Delivered
O865,C169,12/20/2025 0:00,Indore,QuickShip,12/23/2025 0:00,12/27/2025 0:00,RTO
O866,C269,12/11/2025 0:00,Indore,QuickShip,12/14/2025 0:00,12/18/2025 0:00,RTO
O867,C363,10/19/2025 0:00,Pune,FastEx,10/22/2025 0:00,10/22/2025 0:00,Delivered
O868,C45,12/2/2025 0:00,Nagpur,FastEx,12/4/2025 0:00,12/5/2025 0:00,Delivered
O869,C345,11/7/2025 0:00,Nagpur,QuickShip,11/9/2025 0:00,11/11/2025 0:00,Delivered
O870,C181,12/6/2025 0:00,Indore,ShipNow,12/8/2025 0:00,12/10/2025 0:00,Delivered
O871,C170,11/28/2025 0:00,Mumbai,ShipNow,11/30/2025 0:00,12/1/2025 0:00,Delivered
O872,C356,12/8/2025 0:00,Nagpur,FastEx,12/11/2025 0:00,12/13/2025 0:00,Cancelled
O873,C191,10/13/2025 0:00,Pune,QuickShip,10/17/2025 0:00,10/18/2025 0:00,Delivered
O874,C155,11/16/2025 0:00,Nagpur,ShipNow,11/20/2025 0:00,11/21/2025 0:00,Delivered
O875,C188,11/30/2025 0:00,Indore,FastEx,12/3/2025 0:00,12/3/2025 0:00,Cancelled
O876,C7,10/31/2025 0:00,Mumbai,ShipNow,11/3/2025 0:00,11/3/2025 0:00,Delivered
O877,C133,12/19/2025 0:00,Nagpur,FastEx,12/23/2025 0:00,12/25/2025 0:00,Delivered
O878,C235,10/22/2025 0:00,Nagpur,ShipNow,10/26/2025 0:00,10/27/2025 0:00,Delivered
O879,C45,12/25/2025 0:00,Indore,ShipNow,12/28/2025 0:00,12/31/2025 0:00,Delivered
O880,C314,11/12/2025 0:00,Mumbai,ShipNow,11/15/2025 0:00,11/17/2025 0:00,Delivered
O881,C249,12/6/2025 0:00,Mumbai,QuickShip,12/8/2025 0:00,12/9/2025 0:00,Delivered
O882,C31,11/23/2025 0:00,Indore,FastEx,11/25/2025 0:00,11/27/2025 0:00,Delivered
O883,C23,10/10/2025 0:00,Pune,ShipNow,10/14/2025 0:00,10/14/2025 0:00,Delivered
O884,C394,11/11/2025 0:00,Nagpur,FastEx,11/14/2025 0:00,11/15/2025 0:00,Delivered
O885,C160,12/3/2025 0:00,Pune,FastEx,12/7/2025 0:00,12/8/2025 0:00,Delivered
O886,C363,10/21/2025 0:00,Nagpur,QuickShip,10/23/2025 0:00,10/25/2025 0:00,Delivered
O887,C158,12/19/2025 0:00,Nagpur,ShipNow,12/21/2025 0:00,12/22/2025 0:00,Delivered
O888,C39,12/15/2025 0:00,Pune,ShipNow,12/19/2025 0:00,12/20/2025 0:00,Cancelled
O889,C82,12/5/2025 0:00,Indore,FastEx,12/7/2025 0:00,12/7/2025 0:00,Delivered
O890,C356,11/10/2025 0:00,Indore,ShipNow,11/13/2025 0:00,11/14/2025 0:00,Delivered
O891,C258,10/24/2025 0:00,Nagpur,QuickShip,10/28/2025 0:00,11/1/2025 0:00,RTO
O892,C206,11/4/2025 0:00,Indore,FastEx,11/7/2025 0:00,11/7/2025 0:00,Cancelled
O893,C77,11/25/2025 0:00,Nagpur,FastEx,11/28/2025 0:00,11/29/2025 0:00,Delivered
O894,C12,10/30/2025 0:00,Indore,FastEx,11/1/2025 0:00,11/4/2025 0:00,Delivered
O895,C295,11/26/2025 0:00,Nagpur,FastEx,11/29/2025 0:00,12/1/2025 0:00,Delivered
O896,C224,11/16/2025 0:00,Indore,ShipNow,11/20/2025 0:00,11/23/2025 0:00,Delivered
O897,C13,11/4/2025 0:00,Mumbai,QuickShip,11/7/2025 0:00,11/9/2025 0:00,Delivered
O898,C46,10/19/2025 0:00,Pune,QuickShip,10/22/2025 0:00,10/23/2025 0:00,Delivered
O899,C155,10/8/2025 0:00,Mumbai,ShipNow,10/11/2025 0:00,10/11/2025 0:00,Delivered
O900,C113,10/26/2025 0:00,Pune,FastEx,10/29/2025 0:00,10/30/2025 0:00,Cancelled
O901,C233,12/10/2025 0:00,Pune,ShipNow,12/13/2025 0:00,12/15/2025 0:00,Delivered
O902,C17,10/30/2025 0:00,Nagpur,QuickShip,11/1/2025 0:00,11/5/2025 0:00,RTO
O903,C360,10/7/2025 0:00,Pune,ShipNow,10/11/2025 0:00,10/13/2025 0:00,Delivered
O904,C223,12/6/2025 0:00,Mumbai,FastEx,12/8/2025 0:00,12/8/2025 0:00,Delivered
O905,C354,12/4/2025 0:00,Mumbai,ShipNow,12/8/2025 0:00,12/9/2025 0:00,Delivered
O906,C188,11/5/2025 0:00,Indore,FastEx,11/9/2025 0:00,11/9/2025 0:00,Delivered
O907,C344,10/25/2025 0:00,Mumbai,FastEx,10/29/2025 0:00,10/30/2025 0:00,Delivered
O908,C365,11/6/2025 0:00,Indore,ShipNow,11/10/2025 0:00,11/10/2025 0:00,Delivered
O909,C163,10/1/2025 0:00,Pune,FastEx,10/5/2025 0:00,10/6/2025 0:00,Delivered
O910,C326,10/15/2025 0:00,Mumbai,QuickShip,10/18/2025 0:00,10/20/2025 0:00,Delivered
O911,C74,11/6/2025 0:00,Pune,QuickShip,11/8/2025 0:00,11/12/2025 0:00,RTO
O912,C233,10/13/2025 0:00,Mumbai,QuickShip,10/15/2025 0:00,10/16/2025 0:00,Delivered
O913,C224,10/8/2025 0:00,Mumbai,FastEx,10/11/2025 0:00,10/13/2025 0:00,Delivered
O914,C319,10/5/2025 0:00,Indore,FastEx,10/9/2025 0:00,10/12/2025 0:00,Cancelled
O915,C60,11/29/2025 0:00,Pune,FastEx,12/1/2025 0:00,12/1/2025 0:00,Delivered
O916,C335,12/12/2025 0:00,Mumbai,QuickShip,12/15/2025 0:00,12/18/2025 0:00,Delivered
O917,C222,10/1/2025 0:00,Nagpur,FastEx,10/4/2025 0:00,10/7/2025 0:00,Delivered
O918,C37,11/5/2025 0:00,Pune,FastEx,11/7/2025 0:00,11/7/2025 0:00,Delivered
O919,C278,11/4/2025 0:00,Pune,FastEx,11/6/2025 0:00,11/7/2025 0:00,Delivered
O920,C196,12/5/2025 0:00,Pune,FastEx,12/9/2025 0:00,12/11/2025 0:00,Delivered
O921,C352,12/2/2025 0:00,Indore,QuickShip,12/6/2025 0:00,12/9/2025 0:00,Delivered
O922,C242,10/23/2025 0:00,Nagpur,ShipNow,10/25/2025 0:00,10/27/2025 0:00,Delivered
O923,C324,10/9/2025 0:00,Pune,FastEx,10/13/2025 0:00,10/14/2025 0:00,Delivered
O924,C219,11/3/2025 0:00,Mumbai,QuickShip,11/6/2025 0:00,11/10/2025 0:00,RTO
O925,C192,11/15/2025 0:00,Mumbai,QuickShip,11/19/2025 0:00,11/22/2025 0:00,Delivered
O926,C17,12/17/2025 0:00,Indore,QuickShip,12/21/2025 0:00,12/25/2025 0:00,RTO
O927,C12,10/4/2025 0:00,Mumbai,QuickShip,10/7/2025 0:00,10/8/2025 0:00,Delivered
O928,C394,10/30/2025 0:00,Pune,QuickShip,11/3/2025 0:00,11/7/2025 0:00,RTO
O929,C374,12/14/2025 0:00,Mumbai,QuickShip,12/17/2025 0:00,12/19/2025 0:00,Delivered
O930,C193,12/11/2025 0:00,Pune,FastEx,12/15/2025 0:00,12/15/2025 0:00,Delivered
O931,C22,10/3/2025 0:00,Mumbai,QuickShip,10/5/2025 0:00,10/6/2025 0:00,Delivered
O932,C120,10/14/2025 0:00,Nagpur,QuickShip,10/18/2025 0:00,10/20/2025 0:00,Delivered
O933,C210,11/29/2025 0:00,Indore,FastEx,12/1/2025 0:00,12/2/2025 0:00,Delivered
O934,C306,12/16/2025 0:00,Indore,FastEx,12/18/2025 0:00,12/20/2025 0:00,Delivered
O935,C270,11/14/2025 0:00,Nagpur,ShipNow,11/16/2025 0:00,11/17/2025 0:00,Delivered
O936,C192,11/3/2025 0:00,Nagpur,QuickShip,11/5/2025 0:00,11/7/2025 0:00,Delivered
O937,C175,11/14/2025 0:00,Indore,QuickShip,11/16/2025 0:00,11/20/2025 0:00,RTO
O938,C285,11/30/2025 0:00,Nagpur,ShipNow,12/3/2025 0:00,12/5/2025 0:00,Delivered
O939,C204,12/22/2025 0:00,Pune,QuickShip,12/25/2025 0:00,12/28/2025 0:00,Delivered
O940,C164,10/16/2025 0:00,Mumbai,QuickShip,10/19/2025 0:00,10/22/2025 0:00,Delivered
O941,C251,12/5/2025 0:00,Indore,ShipNow,12/7/2025 0:00,12/7/2025 0:00,Cancelled
O942,C227,11/9/2025 0:00,Nagpur,ShipNow,11/13/2025 0:00,11/14/2025 0:00,Delivered
O943,C381,10/17/2025 0:00,Pune,QuickShip,10/20/2025 0:00,10/23/2025 0:00,Delivered
O944,C7,11/3/2025 0:00,Indore,QuickShip,11/7/2025 0:00,11/10/2025 0:00,Delivered
O945,C29,10/16/2025 0:00,Nagpur,FastEx,10/20/2025 0:00,10/21/2025 0:00,Delivered
O946,C395,11/29/2025 0:00,Indore,ShipNow,12/1/2025 0:00,12/2/2025 0:00,Delivered
O947,C33,12/5/2025 0:00,Nagpur,QuickShip,12/7/2025 0:00,12/10/2025 0:00,Delivered
O948,C134,12/5/2025 0:00,Indore,FastEx,12/7/2025 0:00,12/10/2025 0:00,Delivered
O949,C367,12/29/2025 0:00,Pune,ShipNow,1/1/2026 0:00,1/1/2026 0:00,Delivered
O950,C79,10/13/2025 0:00,Pune,QuickShip,10/15/2025 0:00,10/19/2025 0:00,RTO
O951,C58,11/25/2025 0:00,Mumbai,FastEx,11/28/2025 0:00,11/28/2025 0:00,Delivered
O952,C26,10/31/2025 0:00,Indore,QuickShip,11/3/2025 0:00,11/6/2025 0:00,Delivered
O953,C226,11/3/2025 0:00,Mumbai,QuickShip,11/6/2025 0:00,11/8/2025 0:00,Delivered
O954,C285,11/8/2025 0:00,Indore,ShipNow,11/11/2025 0:00,11/14/2025 0:00,Delivered
O955,C4,12/6/2025 0:00,Nagpur,FastEx,12/8/2025 0:00,12/11/2025 0:00,Delivered
O956,C99,10/8/2025 0:00,Nagpur,ShipNow,10/11/2025 0:00,10/14/2025 0:00,Delivered
O957,C397,12/26/2025 0:00,Mumbai,QuickShip,12/28/2025 0:00,12/31/2025 0:00,Delivered
O958,C39,12/17/2025 0:00,Indore,FastEx,12/19/2025 0:00,12/20/2025 0:00,Delivered
O959,C271,11/24/2025 0:00,Mumbai,ShipNow,11/27/2025 0:00,11/28/2025 0:00,Delivered
O960,C375,10/27/2025 0:00,Pune,QuickShip,10/29/2025 0:00,10/31/2025 0:00,Delivered
O961,C285,11/22/2025 0:00,Mumbai,FastEx,11/26/2025 0:00,11/26/2025 0:00,Delivered
O962,C157,11/8/2025 0:00,Mumbai,QuickShip,11/10/2025 0:00,11/13/2025 0:00,Cancelled
O963,C75,12/4/2025 0:00,Nagpur,ShipNow,12/6/2025 0:00,12/7/2025 0:00,Delivered
O964,C372,10/17/2025 0:00,Mumbai,FastEx,10/20/2025 0:00,10/22/2025 0:00,Delivered
O965,C288,10/30/2025 0:00,Indore,FastEx,11/2/2025 0:00,11/2/2025 0:00,Delivered
O966,C130,11/22/2025 0:00,Nagpur,FastEx,11/24/2025 0:00,11/24/2025 0:00,Delivered
O967,C175,10/13/2025 0:00,Mumbai,FastEx,10/16/2025 0:00,10/17/2025 0:00,Delivered
O968,C84,10/21/2025 0:00,Pune,ShipNow,10/25/2025 0:00,10/27/2025 0:00,Delivered
O969,C22,10/19/2025 0:00,Mumbai,QuickShip,10/23/2025 0:00,10/27/2025 0:00,RTO
O970,C27,11/22/2025 0:00,Mumbai,FastEx,11/25/2025 0:00,11/26/2025 0:00,Cancelled
O971,C195,10/19/2025 0:00,Mumbai,FastEx,10/21/2025 0:00,10/23/2025 0:00,Delivered
O972,C337,11/26/2025 0:00,Nagpur,FastEx,11/30/2025 0:00,12/2/2025 0:00,Delivered
O973,C382,10/25/2025 0:00,Indore,ShipNow,10/29/2025 0:00,10/31/2025 0:00,Delivered
O974,C236,12/25/2025 0:00,Pune,FastEx,12/27/2025 0:00,12/28/2025 0:00,Delivered
O975,C92,10/31/2025 0:00,Mumbai,ShipNow,11/3/2025 0:00,11/5/2025 0:00,Delivered
O976,C21,12/20/2025 0:00,Indore,QuickShip,12/24/2025 0:00,12/27/2025 0:00,Delivered
O977,C303,11/24/2025 0:00,Indore,FastEx,11/26/2025 0:00,11/27/2025 0:00,Delivered
O978,C357,10/23/2025 0:00,Nagpur,ShipNow,10/25/2025 0:00,10/28/2025 0:00,Delivered
O979,C84,11/1/2025 0:00,Pune,QuickShip,11/5/2025 0:00,11/8/2025 0:00,Delivered
O980,C262,12/1/2025 0:00,Nagpur,QuickShip,12/4/2025 0:00,12/6/2025 0:00,Delivered
O981,C147,12/13/2025 0:00,Indore,ShipNow,12/17/2025 0:00,12/19/2025 0:00,Delivered
O982,C387,10/10/2025 0:00,Indore,FastEx,10/12/2025 0:00,10/14/2025 0:00,Delivered
O983,C257,12/11/2025 0:00,Indore,FastEx,12/15/2025 0:00,12/18/2025 0:00,Delivered
O984,C58,11/23/2025 0:00,Nagpur,QuickShip,11/26/2025 0:00,11/27/2025 0:00,Delivered
O985,C380,11/21/2025 0:00,Pune,FastEx,11/23/2025 0:00,11/24/2025 0:00,Delivered
O986,C15,10/20/2025 0:00,Mumbai,FastEx,10/23/2025 0:00,10/23/2025 0:00,Delivered
O987,C162,11/1/2025 0:00,Nagpur,FastEx,11/5/2025 0:00,11/5/2025 0:00,Delivered
O988,C163,10/14/2025 0:00,Indore,FastEx,10/18/2025 0:00,10/19/2025 0:00,Delivered
O989,C320,11/19/2025 0:00,Nagpur,ShipNow,11/22/2025 0:00,11/24/2025 0:00,Delivered
O990,C281,10/28/2025 0:00,Indore,FastEx,11/1/2025 0:00,11/4/2025 0:00,Delivered
O991,C280,11/22/2025 0:00,Mumbai,QuickShip,11/25/2025 0:00,11/27/2025 0:00,Delivered
O992,C12,10/24/2025 0:00,Mumbai,QuickShip,10/28/2025 0:00,10/29/2025 0:00,Delivered
O993,C274,12/18/2025 0:00,Pune,QuickShip,12/21/2025 0:00,12/23/2025 0:00,Delivered
O994,C271,10/22/2025 0:00,Indore,FastEx,10/25/2025 0:00,10/25/2025 0:00,Delivered
O995,C208,10/30/2025 0:00,Pune,ShipNow,11/1/2025 0:00,11/2/2025 0:00,Delivered
O996,C27,12/2/2025 0:00,Pune,FastEx,12/4/2025 0:00,12/4/2025 0:00,Delivered
O997,C72,10/4/2025 0:00,Mumbai,ShipNow,10/7/2025 0:00,10/7/2025 0:00,Cancelled
O998,C60,12/16/2025 0:00,Nagpur,ShipNow,12/20/2025 0:00,12/22/2025 0:00,Delivered
O999,C145,11/28/2025 0:00,Nagpur,QuickShip,12/2/2025 0:00,12/7/2025 0:00,RTO
O1000,C93,12/26/2025 0:00,Pune,QuickShip,12/30/2025 0:00,1/2/2026 0:00,Delivered
O1001,C309,10/8/2025 0:00,Mumbai,QuickShip,10/11/2025 0:00,10/13/2025 0:00,Delivered
O1002,C8,12/21/2025 0:00,Indore,FastEx,12/24/2025 0:00,12/25/2025 0:00,Delivered
O1003,C79,10/12/2025 0:00,Nagpur,ShipNow,10/15/2025 0:00,10/18/2025 0:00,Delivered
O1004,C27,10/31/2025 0:00,Pune,ShipNow,11/3/2025 0:00,11/5/2025 0:00,Delivered
O1005,C174,12/17/2025 0:00,Nagpur,FastEx,12/19/2025 0:00,12/19/2025 0:00,Delivered
O1006,C50,11/3/2025 0:00,Nagpur,QuickShip,11/6/2025 0:00,11/8/2025 0:00,Cancelled
O1007,C199,12/21/2025 0:00,Indore,ShipNow,12/25/2025 0:00,12/27/2025 0:00,Delivered
O1008,C387,12/14/2025 0:00,Mumbai,ShipNow,12/16/2025 0:00,12/17/2025 0:00,Delivered
O1009,C349,12/15/2025 0:00,Indore,QuickShip,12/19/2025 0:00,12/21/2025 0:00,Delivered
O1010,C181,11/18/2025 0:00,Mumbai,QuickShip,11/21/2025 0:00,11/25/2025 0:00,RTO
O1011,C24,12/18/2025 0:00,Nagpur,FastEx,12/20/2025 0:00,12/21/2025 0:00,Delivered
O1012,C316,11/26/2025 0:00,Pune,ShipNow,11/29/2025 0:00,11/30/2025 0:00,Delivered
O1013,C378,10/26/2025 0:00,Indore,FastEx,10/28/2025 0:00,10/29/2025 0:00,Delivered
O1014,C387,10/18/2025 0:00,Mumbai,QuickShip,10/22/2025 0:00,10/23/2025 0:00,Delivered
O1015,C46,12/25/2025 0:00,Nagpur,FastEx,12/28/2025 0:00,12/29/2025 0:00,Delivered
O1016,C15,11/7/2025 0:00,Mumbai,FastEx,11/10/2025 0:00,11/10/2025 0:00,Delivered
O1017,C153,12/20/2025 0:00,Mumbai,QuickShip,12/22/2025 0:00,12/24/2025 0:00,Delivered
O1018,C222,12/26/2025 0:00,Mumbai,ShipNow,12/28/2025 0:00,12/30/2025 0:00,Cancelled
O1019,C206,12/27/2025 0:00,Nagpur,FastEx,12/30/2025 0:00,12/31/2025 0:00,Delivered
O1020,C273,11/19/2025 0:00,Pune,QuickShip,11/21/2025 0:00,11/24/2025 0:00,Delivered
